collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,032_UCR_Anomaly_DISTORTEDInternalBleeding4,0.0,0.8348441189441935,0.9628589629724943,0.8858476146054435,0.7961612805740981,0.5022914757103575,0.4164133738601824,0.6327944572748269,0.20303,0.51945,1492.42969,11814.98828
KDD-TSAD,033_UCR_Anomaly_DISTORTEDInternalBleeding5,0.0,0.8922200426563519,0.9954883609399782,0.9921772562449116,0.9087950128397726,0.35526315789473684,0.25812619502868067,0.569620253164557,0.68609,0.59607,6472.35352,11968.47266
KDD-TSAD,034_UCR_Anomaly_DISTORTEDInternalBleeding6,0.0,0.8910907493552759,0.9985685981285993,0.9990055110409165,0.9685902928378359,0.33659066232356133,0.24075799937868905,0.5591630591630592,0.28728,0.36877,2308.83594,12358.71484
KDD-TSAD,035_UCR_Anomaly_DISTORTEDInternalBleeding8,0.0,0.7075026428915742,0.45317332454837567,0.9212284375726317,0.12284927205226076,0.16511627906976745,0.1140379055573402,0.29907329401853416,0.29552,0.47552,3967.4707,12108.89453
KDD-TSAD,036_UCR_Anomaly_DISTORTEDInternalBleeding9,0.0,0.7601379193406538,0.9150838819260352,0.5465649463527114,0.03218433522216211,0.0,0.0,0.0,0.44888,0.55451,6806.33789,12108.89453
KDD-TSAD,037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,0.0,0.7342391401728315,0.9993014223921185,0.999757992416393,0.9419944348347976,0.03277613897082923,0.02074000331840053,0.07810059356451109,0.36327,2.69987,8142.27539,49015.80078
KDD-TSAD,038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,0.0,0.7001806450431209,0.8538929371781031,0.9657941167426407,0.05589555908229646,0.04567699836867863,0.029045643153526972,0.10687022900763359,0.27854,2.32227,8142.27539,48932.12891
KDD-TSAD,039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,0.0,0.7444444182385079,0.1045820932088047,0.9802599524034675,0.06197905382107799,0.019834710743801654,0.012489592006661117,0.04815409309791332,0.3063,2.10834,8142.27539,48932.12891
KDD-TSAD,040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,0.0,0.7711530133329719,0.6148891373492011,0.9709885345900201,0.09991174240419506,0.08288173414089896,0.05346274058233262,0.1842925999432946,0.39043,2.36201,9812.19727,49122.44141
KDD-TSAD,041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,0.0,0.7918546810578053,0.736141367913151,0.9735550170455788,0.4069989417366687,0.07838098297462254,0.05057204443707511,0.1741364544675992,0.58819,3.57153,11482.11914,48728.69141
