collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
IOPS,c02607e8-7399-3dde-9d28-8a8da5e5d251,0.0,0.6971858101440813,0.17769748622315307,0.8362718780558458,0.15312215806858684,0.10851063829787236,0.07128878948839809,0.22707034728406053,0.85878,5.8785,10873.9873,8727.90625
IOPS,e0747cad-8dc8-38a9-a9ab-855b61f5551d,0.0,0.5547128588842878,0.18026906751354074,0.7830970581622057,0.2615837293856357,0.18693467336683417,0.12802863436123346,0.3462397617274758,0.89798,7.60784,10873.9873,8727.90625
KDD-TSAD,001_UCR_Anomaly_DISTORTED1sddb40,0.0,0.733476863069408,0.907561909886802,0.8728458731622672,0.42404980673237513,0.10953488372093023,0.07237246465888138,0.2251434034416826,9.30257,429.57439,43768.69824,80293.67969
KDD-TSAD,002_UCR_Anomaly_DISTORTED2sddb40,0.0,0.731922762095889,0.72466661299828,0.6676874540336948,0.010057488245536431,0.020720395133116493,0.013311045071817733,0.04673405064666884,9.5477,434.0996,43768.69824,80501.28906
KDD-TSAD,003_UCR_Anomaly_DISTORTED3sddb40,0.0,0.6935235165856116,0.47379985547748404,0.9096020445010565,0.022122706315075694,0.05927710843373494,0.03808049535603716,0.13369565217391305,9.25079,448.00643,43768.69824,80500.28125
KDD-TSAD,004_UCR_Anomaly_DISTORTEDBIDMC1,0.0,0.8793380499926371,0.9981521017000016,0.9987897988737511,0.9748527652389468,0.3076923076923077,0.2173913043478261,0.5263157894736843,0.43775,5.70134,2972.78027,10961.21875
KDD-TSAD,005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,0.0,0.8402718913427816,0.8492790767389253,0.8840052978698063,0.026894175171533256,0.0,0.0,0.0,0.65811,11.00896,4896.28418,8123.21875
KDD-TSAD,006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,0.0,0.8946769677617084,0.8514148746454957,0.980992506297444,0.18319778973983955,0.056939501779359435,0.03636363636363637,0.13114754098360656,0.66852,11.70758,4896.28418,8123.21875
KDD-TSAD,007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3,0.0,0.8611857449430544,0.5861427780192532,0.9781813535139042,0.1553411777365935,0.056939501779359435,0.03636363636363637,0.13114754098360656,0.64105,11.0017,4896.28418,8123.21875
KDD-TSAD,008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4,0.0,0.8472175626716336,0.810106686482398,0.9065063487643241,0.057737928693125815,0.0853517877739331,0.05565583634175692,0.18298714144411474,1.09086,8.79251,5079.09473,8133.94629
KDD-TSAD,009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,0.0,0.8968073030949144,0.9974220238921793,0.9990934444902986,0.9195718733488478,0.11072664359861592,0.07220216606498196,0.23738872403560832,0.63439,8.84404,4896.33105,8123.21875
KDD-TSAD,010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,0.0,0.9182429422156884,0.9987749264205158,0.9960361803591868,0.8259010335179241,0.11072664359861592,0.07220216606498196,0.23738872403560832,0.64554,10.32254,4896.28418,8123.21875
KDD-TSAD,011_UCR_Anomaly_DISTORTEDECG1,0.0,0.7398847882962515,0.8971632490834341,0.9878231187213117,0.7151673641070756,0.18181818181818182,0.12195121951219513,0.35714285714285715,1.20671,107.92092,12326.2998,30109.65625
KDD-TSAD,012_UCR_Anomaly_DISTORTEDECG2,0.0,0.7196970564245617,0.606637914827781,0.9815088137121704,0.11579715744309257,0.06451612903225806,0.04132231404958678,0.14705882352941177,2.02932,168.11866,18297.97949,30109.65625
KDD-TSAD,013_UCR_Anomaly_DISTORTEDECG3,0.0,0.7043949170130395,0.999674937479681,0.9993886128997731,0.92932648872308,0.06451612903225806,0.04132231404958678,0.14705882352941177,1.9587,100.54278,18297.97949,30109.65625
KDD-TSAD,014_UCR_Anomaly_DISTORTEDECG3,0.0,0.6856581902317219,0.9993067973595703,0.9986068436542936,0.8694851283035128,0.06451612903225806,0.04132231404958678,0.14705882352941177,0.68619,56.56569,9937.62793,30109.65625
KDD-TSAD,016_UCR_Anomaly_DISTORTEDECG4,0.0,0.7222766826152921,0.9999831663888842,0.9999169869953283,0.9919335157469507,0.125,0.08196721311475409,0.2631578947368421,0.35642,47.82473,6090.62012,30109.65625
KDD-TSAD,017_UCR_Anomaly_DISTORTEDECG4,0.0,0.7337259158186616,0.9994982870615517,0.9997789135448429,0.9624533592278057,0.06451612903225806,0.04132231404958678,0.14705882352941177,0.34618,39.64483,6090.62012,30109.65625
KDD-TSAD,018_UCR_Anomaly_DISTORTEDECG4,0.0,0.7410956471185911,0.999674937479681,0.9996326083777882,0.9536188828032381,0.06451612903225806,0.04132231404958678,0.14705882352941177,0.79162,55.42542,9937.62793,30109.65625
KDD-TSAD,019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,0.0,0.6402184111405393,0.9988480398916659,0.999636260961184,0.9446192038481012,0.0707395498392283,0.04541701073492981,0.15988372093023256,0.34295,6.19108,6090.62012,11969.03125
KDD-TSAD,020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,0.0,0.875691296138794,0.9960852747721081,0.9984047888587,0.9345794200663898,0.30148619957537154,0.21244763614602033,0.5190058479532164,0.34098,6.70072,6090.62012,11969.03125
KDD-TSAD,021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,0.0,0.7322373466502409,0.9997864442309151,0.9998868381361524,0.9869619058620388,0.07228915662650602,0.04643962848297214,0.16304347826086957,0.35488,6.30133,6090.62012,11969.03125
KDD-TSAD,022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,0.0,0.8343671073777581,0.9998686284407441,0.9999131957541981,0.9943918438133846,0.17905918057663125,0.11996746644977632,0.35287081339712917,0.5581,6.03948,4896.28418,11969.03125
KDD-TSAD,023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,0.0,0.8638719810948298,0.9998677728344724,0.9999219117131661,0.9943657915213836,0.15950920245398773,0.10603588907014681,0.3217821782178218,0.34804,6.07731,6090.62012,11969.03125
KDD-TSAD,024_UCR_Anomaly_DISTORTEDInternalBleeding10,0.0,0.843078129410722,0.6694605992278733,0.9939838855475196,0.42825692440368673,0.07682458386683738,0.049439683586025046,0.1722158438576349,0.55224,3.0002,3808.81543,7439.02734
KDD-TSAD,025_UCR_Anomaly_DISTORTEDInternalBleeding14,0.0,0.8998351681616759,0.9994221391991863,0.9997948905064166,0.9759854713441171,0.06940874035989716,0.044539755856153086,0.15715948777648428,0.42354,3.61692,3331.08105,7439.02734
KDD-TSAD,026_UCR_Anomaly_DISTORTEDInternalBleeding15,0.0,0.9128345646661897,0.9999334409623024,0.9999246314378316,0.9975979726032572,0.3651987110633727,0.26446795270690726,0.5898681471200555,0.26865,4.63625,1951.31152,7539.02734
KDD-TSAD,027_UCR_Anomaly_DISTORTEDInternalBleeding16,0.0,0.7812802780106182,0.999922228147605,0.9976314989641627,0.8917943347588697,0.031454783748361734,0.01989389920424403,0.0750938673341677,0.22755,2.66782,1354.14355,7439.02734
KDD-TSAD,028_UCR_Anomaly_DISTORTEDInternalBleeding17,0.0,0.7813567734573656,0.977950408048443,0.9848633494461574,0.7714552777889151,0.2578397212543554,0.17839922854387658,0.46482412060301503,0.46992,3.70417,2014.68848,7444.60254
KDD-TSAD,029_UCR_Anomaly_DISTORTEDInternalBleeding18,0.0,0.7942857803493143,0.7642053248223609,0.8063906041724549,0.050709929458710765,0.09624413145539908,0.06608639587362991,0.1770293609671848,0.48042,2.88861,2733.95996,7438.02734
KDD-TSAD,030_UCR_Anomaly_DISTORTEDInternalBleeding19,0.0,0.830108210310979,0.9998133155522364,0.9997220801050861,0.9563884420825187,0.02631578947368421,0.01661129568106312,0.06329113924050633,0.44821,3.06859,3569.94824,7438.02734
KDD-TSAD,031_UCR_Anomaly_DISTORTEDInternalBleeding20,0.0,0.8554558790449843,0.9995698399311703,0.9995126332566499,0.986599781102227,0.3516483516483517,0.25316455696202533,0.5755395683453237,0.42947,3.4165,3211.64746,7438.02734
KDD-TSAD,032_UCR_Anomaly_DISTORTEDInternalBleeding4,0.0,0.8908100650118567,0.9682650254377229,0.8860093868388962,0.7784172918515636,0.49679193400549954,0.411854103343465,0.625866050808314,0.16221,3.34651,1082.27637,7259.02734
KDD-TSAD,033_UCR_Anomaly_DISTORTEDInternalBleeding5,0.0,0.9082861923878384,0.995625207844761,0.9953981915307404,0.9165975740696083,0.3728070175438596,0.27087316762268965,0.5977496483825598,0.61671,4.24802,4896.28418,7353.02734
KDD-TSAD,034_UCR_Anomaly_DISTORTEDInternalBleeding6,0.0,0.9005529710567807,0.9989573183872194,0.9990221278210666,0.9686247282899495,0.33659066232356133,0.24075799937868905,0.5591630591630592,0.05184,2.88165,1712.44434,7592.02734
KDD-TSAD,035_UCR_Anomaly_DISTORTEDInternalBleeding8,0.0,0.8131375013322599,0.8293741212750539,0.8954314727093143,0.16696871985883283,0.10930232558139535,0.07548988114359138,0.19797809604043806,0.51037,3.23843,2972.78027,7439.02734
KDD-TSAD,036_UCR_Anomaly_DISTORTEDInternalBleeding9,0.0,0.91392905543148,0.9112441344646341,0.8697954841849262,0.08092704817483964,0.0,0.0,0.0,0.59465,3.33288,5135.15137,7439.02734
KDD-TSAD,037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,0.0,0.8044961979552334,0.9999439993666311,0.9997066246947188,0.93875157636599,0.03277613897082923,0.02074000331840053,0.07810059356451109,0.37459,78.0023,6090.62012,30110.66406
KDD-TSAD,038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,0.0,0.7125775382128531,0.8708832398845934,0.8443934045726881,0.012295160567892606,0.0052202283849918435,0.0033195020746887966,0.012213740458015267,0.34002,76.73122,6090.62012,30059.26562
