collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5,0.0,0.8503781549250443,0.9869178779867395,0.9850366320903416,0.45704145522747486,0.11072664359861592,0.07220216606498196,0.23738872403560832,2.29943,1.8952,927.67383,1149.68359
KDD-TSAD,010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6,0.0,0.8432401654170145,0.8891638831163061,0.9383164034024783,0.14476852446952232,0.06689734717416378,0.043622141997593254,0.14342235410484666,2.06972,2.01811,928.08398,1149.68359
KDD-TSAD,011_UCR_Anomaly_DISTORTEDECG1,0.0,0.6888716537961287,0.7845522092214683,0.796489263906529,0.26763564165880344,0.08424242424242424,0.056504065040650406,0.1654761904761905,11.68111,14.99116,2187.16602,4217.55859
KDD-TSAD,012_UCR_Anomaly_DISTORTEDECG2,0.0,0.6868499890810099,0.8370740674133123,0.8323994338749583,0.12945350158361157,0.02064516129032258,0.01322314049586777,0.047058823529411764,28.71256,23.08326,3269.7832,4217.55859
KDD-TSAD,013_UCR_Anomaly_DISTORTEDECG3,0.0,0.7314371380311895,0.8096947827990364,0.7221632110499987,0.0676229459112306,0.008387096774193548,0.005371900826446282,0.01911764705882353,83.92337,34.77814,4038.00586,4217.55859
KDD-TSAD,014_UCR_Anomaly_DISTORTEDECG3,0.0,0.7823694521830624,0.8019806052360888,0.5297816600884283,0.06454838179213532,0.008387096774193548,0.005371900826446282,0.01911764705882353,14.83936,21.15679,2216.36523,4217.55859
KDD-TSAD,016_UCR_Anomaly_DISTORTEDECG4,0.0,0.701824200810601,0.6750559377536777,0.7379216493181614,0.11560763523072054,0.053125,0.03483606557377049,0.11184210526315788,4.39134,13.83902,1376.3457,4217.55859
KDD-TSAD,017_UCR_Anomaly_DISTORTEDECG4,0.0,0.7248756798271265,0.6451402271128417,0.7503012763021066,0.05756373949901689,0.030322580645161287,0.01942148760330578,0.06911764705882352,4.50895,12.83719,1377.30273,4217.55859
KDD-TSAD,018_UCR_Anomaly_DISTORTEDECG4,0.0,0.7957585456247374,0.8088745249750318,0.4967619203978572,0.07108115680188003,0.008387096774193548,0.005371900826446282,0.01911764705882353,14.39987,20.07956,2218.68945,4217.55859
KDD-TSAD,019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1,0.0,0.6722703964912955,0.5734908657394266,0.5250544331820173,0.014477579524625216,0.0,0.0,0.0,2.54068,3.22676,1084.99805,1686.30859
KDD-TSAD,020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2,0.0,0.6524721299906865,0.6251180004395042,0.5214883733543005,0.024932451673723818,0.02264685067232838,0.015958507879513268,0.03898635477582846,2.47689,2.48221,1084.99805,1686.30859
KDD-TSAD,021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3,0.0,0.6694869619235154,0.5359183132839654,0.6685557920362336,0.017056127543774273,0.019277108433734938,0.01238390092879257,0.04347826086956522,2.72513,2.42153,1084.99805,1686.30859
KDD-TSAD,022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4,0.0,0.6638465725299689,0.6364358140446763,0.5622904626288978,0.02207298938035037,0.039453717754172994,0.02643350955673038,0.07775119617224881,1.51454,2.52315,868.20117,1686.30859
KDD-TSAD,023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5,0.0,0.6778850792344676,0.6604078666341255,0.6270195214408636,0.037131389324057205,0.04294478527607362,0.028548123980424143,0.08663366336633664,2.5134,2.50644,1085.13477,1686.30859
KDD-TSAD,024_UCR_Anomaly_DISTORTEDInternalBleeding10,0.0,0.7358985580492542,0.898785137357014,0.8992292385458936,0.11989261762326031,0.02816901408450704,0.01812788398154252,0.06314580941446613,1.33897,1.20327,721.56055,1053.63672
KDD-TSAD,025_UCR_Anomaly_DISTORTEDInternalBleeding14,0.0,0.7731746808778684,0.8752490049909902,0.8487349470159142,0.06945145705897218,0.05398457583547557,0.03464203233256351,0.12223515715948778,1.04603,1.35002,637.30273,1053.63672
KDD-TSAD,026_UCR_Anomaly_DISTORTEDInternalBleeding15,0.0,0.7560184558176464,0.8233949166904025,0.542114698590514,0.0670700465653643,0.08592910848549946,0.06222775357809583,0.13879250520471895,0.36482,0.72812,407.3418,1067.69922
KDD-TSAD,027_UCR_Anomaly_DISTORTEDInternalBleeding16,0.0,0.7467851928578393,0.932937417983242,0.9711136408467536,0.3247556632073121,0.031454783748361734,0.01989389920424403,0.0750938673341677,0.21192,0.63315,312.71289,1053.63672
KDD-TSAD,028_UCR_Anomaly_DISTORTEDInternalBleeding17,0.0,0.7503406710181841,0.9945065446676736,0.8963528182305645,0.7375323199796471,0.2578397212543554,0.17839922854387658,0.46482412060301503,0.18404,0.88856,432.5293,1055.69922
KDD-TSAD,029_UCR_Anomaly_DISTORTEDInternalBleeding18,0.0,0.7432558922028577,0.9567727468339756,0.8392882525661908,0.6224099233366187,0.23943661971830985,0.1644100580270793,0.44041450777202074,0.64976,1.12205,525.13477,1053.49609
KDD-TSAD,030_UCR_Anomaly_DISTORTEDInternalBleeding19,0.0,0.717858200929399,0.9650042450504158,0.9429449326062724,0.37194768508191384,0.02631578947368421,0.01661129568106312,0.06329113924050633,0.95896,1.14249,670.4082,1053.49609
KDD-TSAD,031_UCR_Anomaly_DISTORTEDInternalBleeding20,0.0,0.7781939947165903,0.8606864385009463,0.8022302261273088,0.20253610485627838,0.22417582417582418,0.16139240506329114,0.3669064748201439,0.84621,1.35282,603.43555,1053.49609
KDD-TSAD,032_UCR_Anomaly_DISTORTEDInternalBleeding4,0.0,0.7646706845985979,0.8322841248789006,0.6745244044222057,0.28401995237801675,0.20714940421631534,0.1717325227963526,0.26096997690531176,0.15709,0.69297,275.95508,1028.32422
KDD-TSAD,033_UCR_Anomaly_DISTORTEDInternalBleeding5,0.0,0.7279787055694956,0.7790820509641297,0.7281309470944947,0.2090053350450884,0.15350877192982457,0.11153601019757808,0.2461322081575246,1.76854,1.67823,879.68555,1041.54297
KDD-TSAD,034_UCR_Anomaly_DISTORTEDInternalBleeding6,0.0,0.7238988931998802,0.6363295978682177,0.6741335526879181,0.07393055627114192,0.15852334419109665,0.1133892513202858,0.26334776334776333,0.31866,0.95582,376.46289,1075.15234
KDD-TSAD,035_UCR_Anomaly_DISTORTEDInternalBleeding8,0.0,0.782377854071305,0.7789064796343572,0.8220977449818255,0.09965399064808782,0.06279069767441861,0.04336652746546739,0.11373209772535803,0.85852,1.21225,594.43164,1053.63672
KDD-TSAD,036_UCR_Anomaly_DISTORTEDInternalBleeding9,0.0,0.6874059214077083,0.6782479799637174,0.5497101291915273,0.02359753478421737,0.0,0.0,0.0,1.63729,1.67899,924.13867,1053.63672
KDD-TSAD,037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1,0.0,0.6584348755489291,0.9663765350864467,0.9045495926227269,0.48415901368201686,0.032120616191412654,0.02032520325203252,0.07653858169322086,2.5515,7.58271,1084.99805,4217.69922
KDD-TSAD,038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2,0.0,0.660949284721542,0.6742308755023907,0.6096420257381332,0.07076538920596373,0.006525285481239805,0.004149377593360996,0.015267175572519083,2.36841,6.97264,1084.99805,4210.52734
KDD-TSAD,039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,0.0,0.6461760524734058,0.9190418109985813,0.8813659040029407,0.35815443098454314,0.019834710743801654,0.012489592006661117,0.04815409309791332,2.47725,7.26726,1084.99805,4210.52734
KDD-TSAD,040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,0.0,0.6624916561880614,0.6411265096382149,0.5540052685445936,0.008332633302462995,0.019126554032515144,0.012337555518999836,0.04252906152537568,3.59691,8.11877,1301.79492,4226.83984
KDD-TSAD,041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,0.0,0.6412521148249165,0.6320061570166007,0.5444474024411229,0.0125700471391236,0.02120141342756184,0.013679323495274414,0.04710248358549814,5.45478,10.54992,1518.5918,4193.08984
KDD-TSAD,042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,0.0,0.6278971192352775,0.5892546545891351,0.2896597022607934,0.0059758159334785425,0.0,0.0,0.0,5.03413,8.98446,1518.5918,4197.73047
